Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
1:47:46 PM,New Task,midazolam,, ---,---,---,---,1:49:56 PM,Prepare the appropriate dose of midazolam 1 mg/ml (mg) for a  30 kg patient. Dose for midazolam: 0.05 mg/kg
1:47:46 PM,Select Drug,midazolam,-,-,-,-,-,1:47:52 PM,
1:47:52 PM,Remove Drug,midazolam,-,-,-,-,-,1:48:11 PM,
1:48:11 PM,Select Drug,propofol,-,-,-,-,-,1:48:18 PM,
1:48:18 PM,Remove Drug,propofol,-,-,-,-,-,1:48:20 PM,
1:48:20 PM,Select Drug,midazolam,-,-,-,-,-,1:48:24 PM,
1:48:24 PM,Move Syringe,no,0.00,0,0,0,0,1:48:26 PM,
1:48:26 PM,Fill Syringe,midazolam,28.10,1,0,0,0,1:48:30 PM,
1:48:30 PM,Apply Lable,midazolam,28.10,1,1,0,0,1:48:32 PM,
1:48:32 PM,AdministerSyringe,midazolam,28.10,1,1,1,0,1:48:36 PM,
1:48:36 PM,Trash Syringe,midazolam,28.10,1,1,1,1,1:48:38 PM,
1:48:52 PM,New Task,propofol,, ---,---,---,---,1:51:01 PM,Prepare the appropriate dose of propofol 10 mg/ml (mg) for a  30 kg patient. Dose for propofol: 2 mg/kg
1:48:52 PM,Select Drug,propofol,-,-,-,-,-,1:48:59 PM,
1:48:59 PM,Move Syringe,no,0.00,0,0,0,0,1:49:02 PM,
1:49:02 PM,Fill Syringe,propofol,18.11,1,0,0,0,1:49:13 PM,
1:49:13 PM,Trash Syringe,propofol,18.11,1,0,0,1,1:49:22 PM,
1:49:22 PM,Select Drug,propofol,-,-,-,-,-,1:49:27 PM,
1:49:27 PM,Move Syringe,no,0.00,0,0,0,0,1:49:31 PM,
1:49:31 PM,Fill Syringe,propofol,34.97,1,0,0,0,1:49:34 PM,
1:49:34 PM,Apply Lable,propofol,34.97,1,1,0,0,1:49:36 PM,
1:49:36 PM,AdministerSyringe,propofol,34.97,1,1,1,0,1:49:41 PM,
1:49:41 PM,Trash Syringe,propofol,34.97,1,1,1,1,1:49:44 PM,
1:49:58 PM,New Task,fentaNYL,, ---,---,---,---,1:52:06 PM,Prepare the appropriate dose of fentaNYL 50 mcg/ml (mcg) for a  30 kg patient. Dose for fentaNYL: 1 mcg/kg
1:49:58 PM,Select Drug,ROCuronium,-,-,-,-,-,1:50:06 PM,
1:50:06 PM,Remove Drug,ROCuronium,-,-,-,-,-,1:50:07 PM,
1:50:07 PM,Select Drug,fentaNYL,-,-,-,-,-,1:50:14 PM,
1:50:14 PM,Move Syringe,no,0.00,0,0,0,0,1:50:16 PM,
1:50:16 PM,Fill Syringe,fentaNYL,21.55,1,0,0,0,1:50:20 PM,
1:50:20 PM,Apply Lable,fentaNYL,21.55,1,1,0,0,1:50:25 PM,
1:50:25 PM,Trash Syringe,fentaNYL,21.55,1,1,0,1,1:50:28 PM,
1:50:28 PM,Select Drug,fentaNYL,-,-,-,-,-,1:50:34 PM,
1:50:34 PM,Move Syringe,no,0.00,0,0,0,0,1:50:37 PM,
1:50:37 PM,Fill Syringe,fentaNYL,35.91,1,0,0,0,1:50:43 PM,
1:50:43 PM,Apply Lable,fentaNYL,35.91,1,1,0,0,1:50:44 PM,
1:50:44 PM,AdministerSyringe,fentaNYL,35.91,1,1,1,0,1:50:49 PM,
1:50:49 PM,Trash Syringe,fentaNYL,35.91,1,1,1,1,1:50:52 PM,

