Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
12:00:00 AM,Select Drug,propofol,-,-,-,-,-,2:46:18 PM,
2:46:21 PM,New Task,midazolam,, ---,---,---,---,2:48:30 PM,Prepare the appropriate dose of midazolam 1 mg/ml (mg) for a  30 kg patient. 
<b>Dose for midazolam: 0.05 mg/kg</b>
2:46:18 PM,Move Syringe,no,0.00,0,0,0,0,2:46:22 PM,
2:46:22 PM,Fill Syringe,propofol,41.54,1,0,0,0,2:46:25 PM,
2:46:25 PM,Apply Lable,propofol,41.54,1,1,0,0,2:46:39 PM,
2:46:39 PM,AdministerSyringe,propofol,41.54,1,1,1,0,2:46:42 PM,
2:46:42 PM,Trash Syringe,propofol,41.54,1,1,1,1,2:46:46 PM,
2:46:46 PM,Select Drug,ondansetron,-,-,-,-,-,2:46:54 PM,
2:46:54 PM,Move Syringe,no,0.00,0,0,0,0,2:46:56 PM,
2:46:56 PM,Remove Drug,ondansetron,-,-,-,-,-,2:47:02 PM,
2:47:33 PM,New Task,propofol,, ---,---,---,---,2:49:35 PM,Prepare the appropriate dose of propofol 10 mg/ml (mg) for a  30 kg patient. 
<b>Dose for propofol: 2 mg/kg</b>
2:46:56 PM,Trash Syringe,no,0.00,0,0,0,1,2:47:35 PM,
2:47:35 PM,Select Drug,ROCuronium,-,-,-,-,-,2:47:37 PM,
2:47:37 PM,Move Syringe,no,0.00,0,0,0,0,2:47:39 PM,
2:47:39 PM,Fill Syringe,ROCuronium,44.94,1,0,0,0,2:47:41 PM,
2:47:41 PM,Apply Lable,ROCuronium,44.94,1,1,0,0,2:47:44 PM,
2:47:44 PM,Trash Syringe,ROCuronium,44.94,1,1,0,1,2:47:47 PM,

