Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
3:21:42 PM,New Task,midazolam,, ---,---,---,---,3:22:42 PM,Prepare the appropriate dose of midazolam 1 mg/ml (mg) for a  30 kg patient. Dose for midazolam: 0.05 mg/kg
3:21:42 PM,Select Drug,midazolam,-,-,-,-,-,3:22:04 PM,
3:22:04 PM,Move Syringe,no,0.00,0,0,0,0,3:22:06 PM,
3:22:06 PM,Fill Syringe,midazolam,20.24,1,0,0,0,3:22:10 PM,
3:22:10 PM,Apply Lable,midazolam,20.24,1,1,0,0,3:22:12 PM,
3:22:12 PM,AdministerSyringe,midazolam,20.24,1,1,1,0,3:22:15 PM,
3:22:17 PM,New Task,propofol,, ---,---,---,---,3:23:12 PM,Prepare the appropriate dose of propofol 10 mg/ml (mg) for a  30 kg patient. Dose for propofol: 2 mg/kg
3:22:15 PM,Trash Syringe,midazolam,20.24,1,1,1,1,3:22:19 PM,
3:22:19 PM,Select Drug,propofol,-,-,-,-,-,3:22:24 PM,
3:22:24 PM,Move Syringe,no,0.00,0,0,0,0,3:22:26 PM,
3:22:26 PM,Fill Syringe,propofol,60.00,1,0,0,0,3:22:29 PM,
3:22:29 PM,Apply Lable,propofol,60.00,1,1,0,0,3:22:31 PM,
3:22:31 PM,AdministerSyringe,propofol,60.00,1,1,1,0,3:22:33 PM,
3:22:33 PM,Trash Syringe,propofol,60.00,1,1,1,1,3:22:37 PM,
3:22:48 PM,New Task,fentaNYL,, ---,---,---,---,3:23:42 PM,Prepare the appropriate dose of fentaNYL 50 mcg/ml (mcg) for a  30 kg patient. Dose for fentaNYL: 1 mcg/kg
3:22:48 PM,Select Drug,fentaNYL,-,-,-,-,-,3:22:52 PM,
3:22:52 PM,Move Syringe,no,0.00,0,0,0,0,3:22:54 PM,
3:22:54 PM,Fill Syringe,fentaNYL,25.45,1,0,0,0,3:22:58 PM,
3:22:58 PM,Apply Lable,fentaNYL,25.45,1,1,0,0,3:23:00 PM,
3:23:00 PM,AdministerSyringe,fentaNYL,25.45,1,1,1,0,3:23:04 PM,
3:23:04 PM,Trash Syringe,fentaNYL,25.45,1,1,1,1,3:23:07 PM,
3:23:19 PM,New Task,ROCuronium,, ---,---,---,---,3:24:07 PM,Prepare the appropriate dose of ROCuronium   (mg) for a  40 kg patient. Dose for ROCuronium: 0.6 mg/kg
3:23:19 PM,Select Drug,ROCuronium,-,-,-,-,-,3:23:23 PM,
3:23:23 PM,Move Syringe,no,0.00,0,0,0,0,3:23:24 PM,
3:23:24 PM,Fill Syringe,ROCuronium,19.17,1,0,0,0,3:23:28 PM,
3:23:28 PM,Apply Lable,ROCuronium,19.17,1,1,0,0,3:23:29 PM,
3:23:29 PM,AdministerSyringe,ROCuronium,19.17,1,1,1,0,3:23:32 PM,
3:23:32 PM,Trash Syringe,ROCuronium,19.17,1,1,1,1,3:23:36 PM,
3:23:36 PM,Select Drug,lidocaine,-,-,-,-,-,3:23:58 PM,
3:23:58 PM,Move Syringe,no,0.00,0,0,0,0,3:24:00 PM,
3:24:00 PM,Fill Syringe,lidocaine,37.66,1,0,0,0,3:24:03 PM,
3:24:03 PM,Apply Lable,lidocaine,37.66,1,1,0,0,3:24:05 PM,
3:24:05 PM,AdministerSyringe,lidocaine,37.66,1,1,1,0,3:24:07 PM,
3:24:07 PM,Trash Syringe,lidocaine,37.66,1,1,1,1,3:24:11 PM,

